id,name,host_id,host_name,host_since_Year,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,accommodates,bedrooms
34188854,De Pijp' Ground Floor Private Room (Albert Cuyp),258129522,Ram,2019,De Pijp - Rivierenbuurt,52.35459,4.89559,Private room,125,1,25,2020-03-14,4.72,4.88,4.44,4.92,4.88,4.76,4.52,3,1
34242751,spacious & sunny family house,236139470,Maarten,2019,IJburg - Zeeburgereiland,52.35454,4.99238,Entire home/apt,150,5,6,2022-05-28,5,5,5,5,5,4.83,4.83,4,2
34265095,Bright cozy apartment in beautiful Amsterdam South,44156108,Noortje,2015,De Pijp - Rivierenbuurt,52.34687,4.89874,Entire home/apt,75,2,8,2022-05-25,5,5,4.88,5,5,5,4.75,2,1
34268932,Beautiful City Loft - 2 bedrms - in old school,258734095,Linda,2019,Oostelijk Havengebied - Indische Buurt,52.36576,4.93927,Entire home/apt,220,4,9,2022-02-28,4.89,5,4.89,5,5,5,4.89,4,2
34270096,"Cozy apartment on Rustenburgerstraat, De Pijp",35529657,Marie,2015,De Pijp - Rivierenbuurt,52.35169,4.89688,Entire home/apt,130,1,11,2022-05-29,5,4.91,4.91,4.82,4.82,5,4.73,2,1
34274076,Central classical house with big sunny garden,9598561,Janna,2013,Oud-Oost,52.35609,4.90872,Entire home/apt,199,4,3,2021-09-05,5,4.67,4.33,4.67,5,4.67,4.67,4,3
34298333,Spacious canal apartment city centre east side,123856958,Marchel,2017,Centrum-Oost,52.3704,4.91955,Entire home/apt,200,3,1,2019-08-11,5,5,5,5,5,3,3,4,2
34305126,Beautiful Westerpark apartment with balconies,101700827,Siri,2016,Westerpark,52.38223,4.87225,Entire home/apt,218,2,7,2022-05-22,4.86,5,4.71,5,5,4.86,4.57,3,1
34312839,Comfortable room close to airport and city center,208405723,Martin And Ada,2018,De Aker - Nieuw Sloten,52.3494,4.81515,Private room,55,2,13,2019-12-17,4.38,4.54,4.69,4.38,4.54,4.38,4.46,2,1
34349936,1 Canal View Studio 1st Floor,2028878,James,2012,Centrum-West,52.37812,4.886629,Entire home/apt,218,3,37,2022-05-07,4.7,4.73,4.62,4.86,4.86,5,4.49,2,1
34349938,1 Studio Retreat - New,2028878,James,2012,Centrum-West,52.368629,4.881309,Entire home/apt,229,3,18,2022-04-30,4.39,4.83,4.67,4.67,4.5,4.83,4.39,2,1
34349941,1 Deluxe Retreat Amsterdam,2028878,James,2012,Centrum-West,52.36886,4.88044,Entire home/apt,240,3,19,2022-04-25,4.58,4.42,4.42,4.42,4.42,5,4.53,3,1
34349950,1 Canal View Studio 2nd Floor,2028878,James,2012,Centrum-West,52.37812,4.886629,Entire home/apt,209,3,26,2022-05-25,4.81,4.88,4.85,4.85,4.92,4.96,4.65,2,1
34349975,CHARMING VILLAGE HOUSE. 10 MINUTES FROM AMSTERDAM,257591674,Odette,2019,Bijlmer-Centrum,52.26964,4.97362,Entire home/apt,213,6,1,2019-09-18,4,4,3,5,5,3,4,4,2
34356003,quiet private space near Amsterdam in 16 minutes,259357507,Ariaan,2019,Watergraafsmeer,52.34263,4.96186,Entire home/apt,98,4,32,2022-05-01,4.65,4.58,4.74,4.9,4.87,4.68,4.65,3,1
34382716,★ Rooftop Couples Paradise ★,3825472,Jimmy Tae Jik,2012,Oud-Oost,52.35869,4.91334,Entire home/apt,70,5,4,2019-12-22,5,5,5,5,5,5,4.75,2,1
34384920,"Art Deco garden duplex, close to centre and RAI",56047639,Suzanne,2016,De Pijp - Rivierenbuurt,52.34382,4.90403,Entire home/apt,275,2,19,2022-04-28,4.89,4.84,5,4.79,4.84,4.79,4.63,4,2
34386174,"Romantic private studio | Canal, Centre, 9 streets",259584738,Laurence,2019,Centrum-West,52.36742,4.88462,Private room,186,1,72,2022-05-29,4.74,4.58,4.57,4.61,4.6,4.93,4.57,2,1
34392876,Modern spacious apartment. 15 min from city centre,9066949,Irena,2013,IJburg - Zeeburgereiland,52.35569,4.9959,Entire home/apt,180,4,1,2019-05-12,5,5,5,5,5,5,5,6,3
34433258,Private room with all services also two bicycles,2659319,Hillegonda,2012,Oud-Noord,52.38993,4.92616,Private room,95,1,33,2022-06-02,4.91,4.88,4.88,4.97,5,4.88,4.85,2,
34444406,Nice and clean house in green&quiet neighbourhood!,260015814,Jillian,2019,Bijlmer-Oost,52.32712,4.97622,Entire home/apt,87,2,2,2019-08-10,5,5,5,5,5,5,5,2,1
34463121,Canal view apartment in Amsterdam-West,92405146,Annick,2016,De Baarsjes - Oud-West,52.36896,4.87603,Entire home/apt,160,5,3,2019-06-16,5,5,5,4.5,5,5,5,2,1
34492672,Fantastic 1-bedroom apartment in Amsterdam OldWest,254471179,Chris,2019,De Baarsjes - Oud-West,52.36786,4.86132,Entire home/apt,150,2,6,2019-06-23,4.67,4.67,3.83,5,5,4.67,4.33,2,1
34496448,stylish and spacious appartment in the pijp area,260372695,Joost,2019,De Pijp - Rivierenbuurt,52.34959,4.89188,Entire home/apt,150,2,20,2022-05-29,4.95,4.9,4.85,5,5,4.95,4.9,2,1
34505122,Charming 150m2 house with 4 bedrooms and a garden.,44276500,Gil,2015,Noord-West,52.41435,4.89011,Entire home/apt,200,5,7,2019-08-11,4.86,4.71,4.71,4.71,4.86,4.43,4.71,4,4
34505851,Spacious 2BDR apartment incl Roof Terrace,56331584,Thijs,2016,Westerpark,52.38129,4.87611,Entire home/apt,348,2,20,2022-05-23,4.95,4.9,4.85,4.8,4.95,4.8,4.8,4,2
34539389,Luxery apartment with terrace by canal,12249725,Melanie,2014,Bos en Lommer,52.37558,4.83907,Entire home/apt,105,3,12,2021-08-21,4.92,4.83,4.83,4.92,5,4.58,4.67,2,1
34555439,"Prachtig groot huis in de Jordaan, rustig gelegen",4062774,Gerbrand,2012,Centrum-West,52.37230507,4.881440978,Entire home/apt,216,5,3,2019-06-14,4.33,5,3.67,5,5,5,4,4,1
34558486,"Houseboat suite private entrance, bathr. & terrace",13068629,Karin,2014,De Baarsjes - Oud-West,52.36121,4.85949,Private room,141,3,141,2022-06-03,4.87,4.85,4.74,4.96,4.93,4.77,4.67,2,1
34559989,cozy apartment old south // great location,22473934,Helene,2014,Zuid,52.35247,4.85537,Entire home/apt,160,2,7,2021-11-06,5,4.86,4.86,5,5,5,4.71,3,1
34561783,Amsterdam renovated appartment,91420630,Robert,2016,Centrum-Oost,52.36364,4.90814,Entire home/apt,156,2,5,2021-10-10,5,5,5,4.6,5,5,4.8,2,1
34579570,"Big home in Amsterdam,  free parking.",85071264,Wendy,2016,Noord-West,52.41907,4.88349,Entire home/apt,150,2,8,2020-07-12,5,4.88,4.63,4.75,5,4.75,4.75,4,2
34581534,Familyhouse + free parkingspace A’dam North,260931098,Jasmijn,2019,Noord-Oost,52.40844,4.93065,Entire home/apt,135,2,6,2019-10-23,5,5,5,5,5,5,4.8,4,3
34587245,Canal Houseboat stay; brand new! Van Gogh Suite,808981,Susan,2011,Centrum-West,52.36997,4.88255,Private room,250,1,65,2022-05-15,4.94,4.97,4.98,4.98,5,4.97,4.78,2,1
34611784,"Luxury & style,  new 120M, in city center /Jordaan",11086724,Daniel,2014,Centrum-West,52.3769,4.88125,Entire home/apt,450,4,4,2019-10-07,5,5,5,5,5,5,5,3,1
34631259,Big appartement in vibrant neighbourhood,2965464,Lisa,2012,Oostelijk Havengebied - Indische Buurt,52.36265,4.94438,Entire home/apt,150,4,4,2019-07-11,5,5,4.5,5,5,4.25,4.75,2,1
34635314,Cozy holiday home in lodge near Amsterdam,16767960,Richard En Marco,2014,Osdorp,52.37638,4.75334,Entire home/apt,100,2,70,2022-05-29,4.96,4.91,4.9,4.96,4.94,4.64,4.86,2,1
34640050,"Stunning Designer Apartment, Downtown Location",20254262,Peet,2014,Centrum-Oost,52.36784,4.90726,Private room,469,2,83,2022-06-01,4.88,4.81,4.92,4.92,4.9,4.84,4.69,4,2
34644584,"Home away from home, fijn appartement met balkon",45121279,Tessa,2015,Zuid,52.347153,4.860642,Entire home/apt,175,5,0,,,,,,,,,2,1
34646769,Bright Amsterdam house 20mn walk to Jordaan,3960965,Inès Sophie,2012,De Baarsjes - Oud-West,52.36947,4.85533,Entire home/apt,160,3,9,2022-05-03,4.89,5,4.89,5,5,4.78,4.78,4,1
34662972,"New, clean, luxurious 85m2 loft with awesome views",4271294,Jan-Douwe,2012,Oud-Noord,52.39521,4.90605,Entire home/apt,149,2,6,2019-11-03,5,5,5,5,5,4.67,5,4,2
34677557,Spacious apartment with balcony - central location,261592357,Anne,2019,De Baarsjes - Oud-West,52.36393,4.87532,Entire home/apt,449,3,8,2020-03-14,4.88,4.75,4.75,4.75,4.88,4.75,4.25,4,3
34684651,Lovely Apartment with Balcony in de Pijp,41289025,Nelson,2015,De Pijp - Rivierenbuurt,52.35231,4.89752,Entire home/apt,150,2,12,2021-08-31,5,4.9,4.8,5,5,5,4.8,4,1
34712304,Leuke sfeervolle kamer,12857826,Hans,2014,Noord-West,52.43779,4.86962,Private room,58,1,15,2022-05-08,4.8,4.93,4.8,5,4.87,4.53,4.8,2,1
34714475,Nice cosy clean apartment in lively Amsterdam East,261838195,Ronald,2019,Oud-Oost,52.36112222,4.916616539,Entire home/apt,140,5,12,2022-05-24,5,4.91,4.73,4.91,5,5,5,2,1
34733784,Amazing 18th century apt w/ big terrace -the Pijp,28322092,Jillian,2015,De Pijp - Rivierenbuurt,52.35642,4.90444,Entire home/apt,125,3,11,2020-02-23,4.91,5,4.82,5,5,5,4.64,2,1
34745823,"Apartment ' Landzicht', nearby Amsterdam",238083700,Daisy,2019,Gaasperdam - Driemond,52.2962,5.01231,Entire home/apt,87,2,39,2022-04-17,4.87,4.87,4.87,4.97,4.97,4.87,4.9,2,1
34750770,Private New Side Loft,260802154,Joe,2019,Centrum-West,52.37646,4.89361,Private room,271,4,67,2022-05-22,4.9,4.85,4.78,4.93,4.94,4.91,4.66,4,2
34798355,Entire apartment city center in a Townhouse,8088712,Yeter,2013,Centrum-Oost,52.36004,4.89814,Entire home/apt,350,1,18,2022-05-23,4.78,4.83,4.94,4.89,4.94,4.83,4.5,4,2
34830481,"Nieuw woonhuis met 2 slkrs ,tuin en parkeerplaats.",12153162,Ellen,2014,IJburg - Zeeburgereiland,52.37211,4.96944,Entire home/apt,149,3,12,2022-04-11,4.92,4.92,4.33,5,5,4.75,4.83,4,2
34836972,"family-house with garden,  in centre of Amsterdam",14482027,Katarina,2014,Centrum-Oost,52.36299,4.89976,Entire home/apt,210,5,2,2020-02-21,5,5,5,5,5,5,4.5,4,4
34850332,Sailing ship near Amsterdam Center,257554404,Albertjan,2019,Westerpark,52.39301,4.88249,Entire home/apt,160,2,0,,,,,,,,,12,5
34850406,Beautiful apartment | CITY CENTRE | Canal view,12479150,Eva,2014,Centrum-West,52.36963,4.87689,Entire home/apt,170,2,18,2022-06-04,5,4.94,4.94,5,5,5,4.89,2,1
34862124,A beautiful cozy and spacious Amsterdam apartment,262821516,Vincent,2019,Oud-Oost,52.3586,4.92573,Entire home/apt,155,1,8,2022-05-30,4.86,5,5,4.71,5,4.86,4.71,2,1
34877330,Cosy room in modern apartment!,262928882,Loic,2019,De Pijp - Rivierenbuurt,52.34157,4.90595,Private room,88,3,35,2020-03-10,4.54,4.66,4.4,4.63,4.83,4.66,4.63,2,1
34894542,"Comfortable, clean, light apartment Amsterdam west",5541264,Jeroen,2013,Bos en Lommer,52.37964,4.84697,Entire home/apt,120,2,15,2021-11-06,5,4.93,5,5,5,4.53,4.93,3,2
34936516,Ground floor apartment near Vondelpark with garden,227579844,Thorkell,2018,Zuid,52.35373,4.85667,Entire home/apt,175,4,4,2022-04-17,4.75,5,4.5,5,5,4.75,4.75,4,2
34982496,Beautiful design house with private garden,55655801,Wicher,2016,De Baarsjes - Oud-West,52.36814,4.86409,Entire home/apt,300,4,5,2019-09-16,5,5,5,5,5,5,4.8,4,3
34985473,Familyhouse on the water side and near Amsterdam,30405589,Erigone,2015,Noord-Oost,52.42831,5.042191,Entire home/apt,135,6,7,2021-08-22,4.43,4.86,3.57,5,5,4.86,4,5,2
34987912,Campingraft Svea,3204392,Apostolis,2012,Noord-Oost,52.41877,5.0701,Entire home/apt,145,1,39,2021-09-19,4.72,4.56,4.67,4.87,4.74,5,4.44,4,1
34999754,Family canal house w/ sunny garden + private boat,49176032,Huub,2015,Centrum-West,52.37554,4.88149,Entire home/apt,750,3,2,2021-07-12,5,5,5,5,5,5,4.5,4,3
35038816,COZY place | Calm location & Close to centre,10116021,Marley,2013,Westerpark,52.39139,4.88062,Entire home/apt,350,2,17,2022-05-12,5,4.94,4.82,5,5,5,4.76,2,1
35078404,Fabulous city house with garden & view on park!,68798024,Marjolijn,2016,De Pijp - Rivierenbuurt,52.3556,4.89451,Entire home/apt,395,3,2,2020-02-23,5,5,5,5,5,5,5,5,3
35100480,Lush apartment Amsterdam city centre the PIJP area,108659794,Amarah,2016,De Pijp - Rivierenbuurt,52.3566,4.89954,Private room,239,1,116,2022-05-30,4.88,4.93,4.72,4.95,4.98,4.9,4.75,4,2
35104980,J+R Fabulous Apartment in the Heart of Amsterdam,108755153,Jane,2016,Centrum-West,52.37264,4.89288,Entire home/apt,441,3,11,2021-12-25,4.82,4.91,4.82,4.91,4.91,5,4.64,4,2
35106057,"Waterview room, private shower/wc & incl breakfast",264430076,Pim & Daniëlle,2019,Oostelijk Havengebied - Indische Buurt,52.37262,4.95041,Private room,80,2,61,2021-10-24,4.84,4.92,4.97,4.97,4.97,4.8,4.7,2,1
35118660,Waterwoning voor de water liefhebbers,43514574,Kalile,2015,IJburg - Zeeburgereiland,52.36424,4.98257,Entire home/apt,350,3,6,2021-07-30,4.5,4.83,4.5,4.5,4.67,4.83,4.17,6,3
35119963,Authentic canal view apartment in Jordaan,67964061,Mario,2016,Centrum-West,52.36972,4.88076,Entire home/apt,293,7,25,2022-05-17,4.72,4.64,4.36,4.68,4.76,5,4.72,4,2
35139135,Boho in de Bartjes,2156587,Beatrice,2012,De Baarsjes - Oud-West,52.37479,4.86381,Entire home/apt,107,2,3,2022-03-07,5,5,5,5,5,5,4.67,2,1
35140626,Charming family-home next to Vondelpark,257413120,Ina,2019,De Baarsjes - Oud-West,52.36212,4.86604,Entire home/apt,235,3,4,2020-02-18,5,5,4.5,5,5,5,4.75,4,3
35143037,Large 8 room house with private garden Westerpark,1518049,Brechtje,2011,Westerpark,52.38745,4.88153,Entire home/apt,195,59,0,,,,,,,,,6,4
35145947,Beautiful light and spacious house in the centre.,6764968,Jelle,2013,Westerpark,52.37647,4.87705,Entire home/apt,400,5,1,2019-07-16,5,5,5,5,5,5,5,10,5
35157940,Room  suburb Amsterdam with balcony(16 min center),163592969,Arley,2017,Noord-West,52.411499,4.916014,Private room,80,3,20,2022-06-03,4.8,4.8,4.65,4.75,4.7,4.2,4.65,2,1
35162748,Authentic little house with a garden,2431130,Carien,2012,Oud-Noord,52.39037,4.9102,Entire home/apt,120,5,1,2022-05-30,4,5,2,5,5,5,4,2,1
35176175,Lovely Amsterdam home with sunny garden,19965139,Florine,2014,De Baarsjes - Oud-West,52.35984,4.85391,Entire home/apt,200,1,6,2022-04-18,4.5,4.33,3.67,4.67,4.33,4.17,3.67,4,1
35212974,Modern 3BR Family Home near City Centre & Airport,78871269,Niloufar,2016,Slotervaart,52.34767,4.83392,Entire home/apt,225,2,7,2020-01-07,5,5,5,5,5,5,5,4,3
35243521,Nice double room. perfect for a weekend stay,4136347,Caroline,2012,Buitenveldert - Zuidas,52.31303,4.87458,Private room,153,1,9,2020-02-12,4.89,5,4.89,5,5,4.89,4.78,2,1
35256770,Newly renovated home + lovely garden,497550,Marieke,2011,Oud-Noord,52.39576,4.91687,Entire home/apt,200,3,3,2021-10-17,5,5,5,5,5,5,5,3,2
35273376,"A beautiful, bright and spacious family townhouse.",265560035,Maria,2019,Oud-Noord,52.38734,4.91878,Entire home/apt,200,3,0,,,,,,,,,4,3
35284613,Waterfront family villa Amsterdam Waterland,145684769,Bas,2017,Noord-Oost,52.41831,5.07008,Entire home/apt,220,7,2,2020-07-14,5,5,5,5,5,5,4.5,5,3
35302424,Modern family home,157500226,Joanneke,2017,De Pijp - Rivierenbuurt,52.3566,4.8953,Entire home/apt,215,3,14,2022-05-07,4.93,4.93,4.79,4.93,5,4.93,4.64,4,3
35326837,SWEETS hotel Van Hallbrug,203731852,SWEETS Hotel,2018,Westerpark,52.37883,4.873,Hotel room,189,1,20,2022-05-24,4.8,4.85,4.85,4.7,4.9,4.9,4.75,2,1
35329748,Quiet double bedroom in Amsterdam,264748709,Alexandra,2019,Bos en Lommer,52.38253,4.84884,Private room,50,2,18,2020-03-09,5,5,4.94,4.94,4.94,4.72,4.89,2,1
35332756,"Light, green and spacious home in Amsterdam north",3494191,Maaike,2012,Noord-West,52.41637,4.89199,Entire home/apt,120,5,2,2020-07-28,5,5,5,5,5,4.5,4.5,3,2
35338083,Great place for exploring the best of Amsterdam!,95158280,Otto,2016,Oud-Oost,52.36269,4.92311,Entire home/apt,176,4,13,2021-09-21,4.62,4.92,4.77,5,4.92,4.85,4.54,2,1
35342981,Spectacular Authentic Canal House in City Center,56319673,Suzan,2016,Centrum-Oost,52.36253,4.91458,Entire home/apt,295,2,7,2022-05-30,5,5,4.57,5,5,5,4.57,2,1
35344798,Unique spacious family home @ de Pijp,266093770,Daan,2019,De Pijp - Rivierenbuurt,52.3566,4.89739,Entire home/apt,185,3,5,2020-02-22,5,5,5,4.8,5,5,5,4,4
35345411,modern family house in Amsterdam southern suburb,5824106,Dmitri,2013,Buitenveldert - Zuidas,52.3028,4.853,Entire home/apt,225,2,18,2022-05-29,5,4.94,4.67,5,5,4.89,4.89,5,2
35357858,"B&B het Einde, with view, near by Amsterdam.",30405589,Erigone,2015,Noord-Oost,52.42831,5.042191,Private room,85,1,5,2022-05-20,5,5,4.8,5,5,4.8,4.6,2,1
35362184,Amazing house in beautiful north,7504273,Roel,2013,Noord-West,52.41632,4.89848,Entire home/apt,180,4,8,2020-07-26,5,4.88,5,5,5,4.63,4.75,4,3
35364203,He-llo affordable Luxury!! Ground floor loft A'dam,255238863,Randy,2019,Oud-Oost,52.35029,4.91325,Entire home/apt,198,14,3,2019-12-02,5,4.33,4.33,4.67,5,4.67,4.33,4,1
35367206,"Trendy,  Well-Equipped Apartment, Near Vondelpark",96058940,Jeroen,2016,De Baarsjes - Oud-West,52.36468,4.86633,Entire home/apt,200,3,16,2022-05-23,4.94,4.88,5,5,5,4.94,4.81,2,1
35367353,"Fantastic light and spacious loft in de ""pijp""",265333492,Thomas,2019,De Pijp - Rivierenbuurt,52.35582,4.90405,Entire home/apt,200,3,9,2022-05-22,5,4.89,5,5,5,5,4.67,2,1
35367609,Luxury designer flat close to RAI and PIJP area,80643688,Roland,2016,De Pijp - Rivierenbuurt,52.34606,4.89752,Entire home/apt,239,3,4,2020-02-14,5,5,5,5,5,5,5,4,2
35377203,Luxurious spacious centric apartment in A'dam,7282755,Eva,2013,Noord-Oost,52.3967,4.93892,Entire home/apt,104,3,4,2021-12-07,5,4.75,5,4.75,5,5,4.75,4,2
35377658,Nice spacious house near Schiphol and citycentre,28292058,Momo,2015,Osdorp,52.37645,4.75598,Entire home/apt,204,2,83,2022-06-04,4.7,4.78,4.69,4.92,4.87,4.43,4.51,9,4
35394324,Deluxe King · Spacious and stylish downtown suite,259132884,The Student Hotel,2019,Oud-Oost,52.35358,4.91353,Hotel room,276,1,121,2022-05-21,4.76,4.77,4.79,4.74,4.67,4.57,4.51,2,1
35396160,Lovely house with big garden near the Vondelpark,8809181,Werner,2013,De Baarsjes - Oud-West,52.36014,4.86041,Entire home/apt,139,5,5,2021-08-29,4.6,4.6,4.8,5,4.8,5,4.6,2,1
35419010,"Large, cosy familyhome in center with sunny garden",36152849,Jannet,2015,Westerpark,52.39059,4.88738,Entire home/apt,199,2,12,2021-08-11,4.92,4.92,4.92,5,4.92,4.42,4.5,5,4
35421073,Relaxing Appartment City Center Amsterdam,62885480,Jort,2016,De Baarsjes - Oud-West,52.3666,4.87301,Entire home/apt,175,3,9,2022-05-08,5,5,5,5,5,5,4.89,2,1
35441950,amazing room super fast wifi,16583473,Mr Appartments,2014,Zuid,52.35352774,4.846999633,Private room,61,7,0,,,,,,,,,1,1
35484494,Charming Apartment close to the city center,16527007,Tijmen,2014,De Baarsjes - Oud-West,52.36374,4.85257,Entire home/apt,150,3,7,2019-11-16,4.71,5,5,5,4.86,4.71,4.57,2,1
35504192,Standard Double,244695471,Heye 130,2019,De Baarsjes - Oud-West,52.36226,4.86405,Private room,150,1,2,2022-05-10,5,5,5,5,5,5,5,2,1
35507173,Amsterdam apartment | canal view | super central!,14831897,Chris,2014,De Baarsjes - Oud-West,52.37197,4.87308,Entire home/apt,99,6,11,2022-05-02,4.73,4.82,4.36,4.82,4.73,4.82,4.64,2,1
35507851,★ NEW: FAMILY 4BR/2.5 BATH | GARDEN | A/C SUITE ★,31076562,Floor,2015,De Baarsjes - Oud-West,52.36034,4.85204,Entire home/apt,200,3,4,2020-01-01,5,4.75,5,5,5,4.5,5,4,4
35526085,House for families only in quiet street in center,35088692,Eline,2015,Centrum-Oost,52.36746,4.90727,Entire home/apt,120,3,10,2022-05-30,4.9,4.9,4.4,5,5,4.9,4.5,4,3
35531130,"CITY GROUP STAY, AMSTERDAM, FAMILY&FRIENDS, SPA",55579874,Arjan Mathijs,2016,Osdorp,52.3705,4.74586,Entire home/apt,619,1,103,2022-02-21,4.94,4.83,4.77,4.98,4.98,4.78,4.87,16,5
35538022,Spacious modern bedroom w antique elements+parking,267329034,Pamela,2019,Oostelijk Havengebied - Indische Buurt,52.37172,4.93748,Private room,111,2,59,2022-05-29,4.92,4.95,4.95,4.95,4.97,4.88,4.86,2,1
35541436,"Very spacious family house, south of Amsterdam",3889424,Wieke,2012,Buitenveldert - Zuidas,52.30834,4.8519,Entire home/apt,332,7,3,2019-08-11,5,5,4.67,4.67,5,5,5,6,3
35542936,"Quiet single bedroom+ parking, near city centre",267329034,Pamela,2019,Oostelijk Havengebied - Indische Buurt,52.37119,4.93788,Private room,65,2,7,2022-04-12,5,5,5,5,5,4.86,4.86,1,1
35570381,Jordaan apartment,267629155,Manuel,2019,Centrum-West,52.37846,4.88714,Entire home/apt,220,1,36,2022-05-23,4.92,4.94,4.97,4.94,4.92,4.97,4.78,2,1
35592652,Central Canal View Apartment in Amsterdam,8262925,Phillip,2013,Centrum-West,52.37102,4.87598,Entire home/apt,220,2,4,2021-10-31,5,5,5,5,5,5,4.75,3,1
35610949,"Romantic 60m appartement, 1 min. from center city",18184896,Marit,2014,De Baarsjes - Oud-West,52.36556,4.87667,Entire home/apt,165,2,14,2022-05-29,4.79,4.93,4.86,5,4.93,4.93,4.64,2,1
35612947,"Luxurious spacious private appartment, city center",13025857,Nelson,2014,Bos en Lommer,52.3752,4.84719,Entire home/apt,96,1,16,2021-11-28,5,5,4.94,4.81,4.88,4.88,4.94,2,1
35628530,Spacious and comfortable family home,41913231,Eva,2015,Bos en Lommer,52.38087,4.84922,Entire home/apt,189,3,8,2021-08-16,5,5,5,5,5,4.63,4.63,4,4
35632302,Generator -Superior Twin,251479377,Generator,2019,Oud-Oost,52.36181,4.9194,Hotel room,195,1,41,2022-04-26,4.39,4.63,4.37,4.8,4.78,4.61,4.32,2,1
35632344,Generator - Private 4 bed Room,251479377,Generator,2019,Oud-Oost,52.36192,4.91966,Private room,346,1,794,2022-05-17,4.6,4.72,4.58,4.81,4.72,4.61,4.51,4,1
35634457,Charming house close to Vondelpark,266102660,Lizzy,2019,Zuid,52.35122,4.84653,Entire home/apt,165,3,2,2019-09-16,5,4.5,5,4.5,4.5,4.5,4,2,2
35637048,Cosy home -  close to city centre,1687684,Naomi,2012,Oostelijk Havengebied - Indische Buurt,52.3611,4.94256,Entire home/apt,200,28,1,2019-08-08,5,5,5,5,5,5,5,4,2
35644860,Architecturally Designed House with Garden,1309885,Darshan,2011,De Baarsjes - Oud-West,52.36628,4.86292,Entire home/apt,180,5,9,2021-08-12,5,5,4.89,5,5,4.89,4.67,5,3
35659168,Cozy Family house,23242776,Tim,2014,Noord-Oost,52.39631,4.92445,Entire home/apt,180,4,3,2021-07-26,4.67,5,4.33,5,4.67,4.67,4.33,5,4
35662871,Modern room with balcony 5 minutes from Museums!,73717503,Jamèl,2016,Zuid,52.35525,4.87473,Private room,110,1,27,2022-05-31,4.78,4.93,4.67,4.85,4.93,4.85,4.7,2,1
35663040,Spacious and bright 100m-apartment in Amsterdam,268286253,Aisha,2019,Bijlmer-Oost,52.31853,4.96548,Entire home/apt,200,2,9,2020-09-11,4.78,4.89,4.33,4.89,5,4.67,4.67,4,1
35670823,Quiet apartment (80 sq m) at the edge of Amsterdam,14347746,Richard,2014,Watergraafsmeer,52.33262,4.93931,Entire home/apt,136,1,13,2022-05-13,4.85,4.77,4.85,4.92,4.92,4.46,4.62,2,1
35680828,Charming family house (waterfront) near A'dam,268409882,Annebeth,2019,Noord-Oost,52.43536,4.99666,Entire home/apt,250,5,7,2022-05-07,4.86,4.86,4.86,4.86,4.86,5,4.57,5,4
35693822,appartement with garden in Amsterdam west center,148343641,Sue,2017,De Baarsjes - Oud-West,52.36969,4.86904,Entire home/apt,195,6,6,2021-08-19,5,5,5,5,5,5,4.83,4,2
35696576,New:  'Characteristic Amsterdam apartment',57990070,Elianne,2016,Bos en Lommer,52.37727,4.86255,Entire home/apt,65,2,8,2020-08-16,5,4.71,4.57,4.86,5,4.86,4.57,2,1
